3.7051 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
22.5611 	EXP 	Created key_remind = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='key_remind', opacity=1, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.5667 	EXP 	Created end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.02, italic=False, languageStyle='LTR', name='end_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
22.6012 	EXP 	instr_image: autoDraw = True
28.6329 	DATA 	Keypress: space
28.6345 	EXP 	instr_image: autoDraw = False
28.6345 	EXP 	remind: autoDraw = True
34.2093 	EXP 	Imported stroop colors.xlsx as conditions, 10 conditions, 4 params
34.2135 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
34.2138 	EXP 	New trial (rep=0, index=0): {'word': 'zielony', 'color': 'green', 'zgodny': 1, 'correctANS': 'x'}
34.2233 	DATA 	Keypress: space
34.2257 	EXP 	remind: autoDraw = False
34.2257 	EXP 	target: text = 'zielony'
34.2257 	EXP 	fix: autoDraw = True
34.2257 	EXP 	key_remind: autoDraw = True
35.0172 	EXP 	target: autoDraw = True
35.0336 	EXP 	fix: autoDraw = False
36.2890 	DATA 	Keypress: x
36.3136 	EXP 	New trial (rep=0, index=1): {'word': 'AAAAAA', 'color': 'red', 'zgodny': None, 'correctANS': 'm'}
36.3229 	EXP 	target: autoDraw = False
36.3229 	EXP 	fix: autoDraw = False
36.3229 	EXP 	key_remind: autoDraw = False
36.3229 	EXP 	target: text = 'AAAAAA'
36.3229 	EXP 	fix: autoDraw = True
36.3229 	EXP 	key_remind: autoDraw = True
37.1176 	EXP 	target: autoDraw = True
37.1334 	EXP 	fix: autoDraw = False
40.4054 	DATA 	Keypress: n
40.4161 	EXP 	New trial (rep=0, index=2): {'word': 'żółty', 'color': 'red', 'zgodny': 0, 'correctANS': 'm'}
40.4329 	EXP 	target: autoDraw = False
40.4329 	EXP 	fix: autoDraw = False
40.4329 	EXP 	key_remind: autoDraw = False
40.4329 	EXP 	target: text = 'żółty'
40.4329 	EXP 	fix: autoDraw = True
40.4329 	EXP 	key_remind: autoDraw = True
41.2169 	EXP 	target: autoDraw = True
41.2332 	EXP 	fix: autoDraw = False
42.9699 	EXP 	New trial (rep=0, index=3): {'word': 'niebieski', 'color': 'blue', 'zgodny': 1, 'correctANS': 'z'}
42.9773 	DATA 	Keypress: m
42.9804 	EXP 	target: autoDraw = False
42.9804 	EXP 	fix: autoDraw = False
42.9804 	EXP 	key_remind: autoDraw = False
42.9804 	EXP 	target: text = 'niebieski'
42.9804 	EXP 	fix: autoDraw = True
42.9804 	EXP 	key_remind: autoDraw = True
43.7666 	EXP 	target: autoDraw = True
43.7831 	EXP 	fix: autoDraw = False
44.9384 	EXP 	New trial (rep=0, index=4): {'word': 'HHHHHH', 'color': 'yellow', 'zgodny': None, 'correctANS': 'n'}
44.9447 	DATA 	Keypress: z
44.9475 	EXP 	target: autoDraw = False
44.9475 	EXP 	fix: autoDraw = False
44.9475 	EXP 	key_remind: autoDraw = False
44.9475 	EXP 	target: text = 'HHHHHH'
44.9475 	EXP 	fix: autoDraw = True
44.9475 	EXP 	key_remind: autoDraw = True
45.7330 	EXP 	target: autoDraw = True
45.7491 	EXP 	fix: autoDraw = False
46.8369 	EXP 	New trial (rep=0, index=5): {'word': 'czerwony', 'color': 'green', 'zgodny': 0, 'correctANS': 'x'}
46.8443 	DATA 	Keypress: n
46.8470 	EXP 	target: autoDraw = False
46.8470 	EXP 	fix: autoDraw = False
46.8470 	EXP 	key_remind: autoDraw = False
46.8470 	EXP 	target: text = 'czerwony'
46.8470 	EXP 	fix: autoDraw = True
46.8470 	EXP 	key_remind: autoDraw = True
47.6327 	EXP 	target: autoDraw = True
47.6490 	EXP 	fix: autoDraw = False
48.4380 	DATA 	Keypress: x
48.4531 	EXP 	New trial (rep=0, index=6): {'word': 'czerwony', 'color': 'red', 'zgodny': 1, 'correctANS': 'm'}
48.4652 	EXP 	target: autoDraw = False
48.4652 	EXP 	fix: autoDraw = False
48.4652 	EXP 	key_remind: autoDraw = False
48.4652 	EXP 	target: text = 'czerwony'
48.4652 	EXP 	fix: autoDraw = True
48.4652 	EXP 	key_remind: autoDraw = True
49.2486 	EXP 	target: autoDraw = True
49.2652 	EXP 	fix: autoDraw = False
49.8193 	EXP 	New trial (rep=0, index=7): {'word': 'zielony', 'color': 'blue', 'zgodny': 0, 'correctANS': 'z'}
49.8242 	DATA 	Keypress: m
49.8281 	EXP 	target: autoDraw = False
49.8281 	EXP 	fix: autoDraw = False
49.8281 	EXP 	key_remind: autoDraw = False
49.8281 	EXP 	target: text = 'zielony'
49.8281 	EXP 	fix: autoDraw = True
49.8281 	EXP 	key_remind: autoDraw = True
50.6159 	EXP 	target: autoDraw = True
50.6323 	EXP 	fix: autoDraw = False
52.2690 	EXP 	New trial (rep=0, index=8): {'word': 'żółty', 'color': 'yellow', 'zgodny': 1, 'correctANS': 'n'}
52.2737 	DATA 	Keypress: z
52.2766 	EXP 	target: autoDraw = False
52.2766 	EXP 	fix: autoDraw = False
52.2766 	EXP 	key_remind: autoDraw = False
52.2766 	EXP 	target: text = 'żółty'
52.2766 	EXP 	fix: autoDraw = True
52.2766 	EXP 	key_remind: autoDraw = True
53.0648 	EXP 	target: autoDraw = True
53.0822 	EXP 	fix: autoDraw = False
53.9697 	EXP 	New trial (rep=0, index=9): {'word': 'niebieski', 'color': 'red', 'zgodny': 0, 'correctANS': 'm'}
53.9745 	DATA 	Keypress: n
53.9782 	EXP 	target: autoDraw = False
53.9782 	EXP 	fix: autoDraw = False
53.9782 	EXP 	key_remind: autoDraw = False
53.9782 	EXP 	target: text = 'niebieski'
53.9782 	EXP 	fix: autoDraw = True
53.9782 	EXP 	key_remind: autoDraw = True
54.7649 	EXP 	target: autoDraw = True
54.7818 	EXP 	fix: autoDraw = False
55.8056 	DATA 	Keypress: m
55.8144 	EXP 	target: autoDraw = False
55.8144 	EXP 	fix: autoDraw = False
55.8144 	EXP 	key_remind: autoDraw = False
55.8144 	EXP 	remind: autoDraw = True
58.3059 	EXP 	Imported stroop colors.xlsx as conditions, 10 conditions, 4 params
58.3063 	EXP 	Created sequence: random, trialTypes=10, nReps=10, seed=None
58.3065 	EXP 	New trial (rep=0, index=0): {'word': 'niebieski', 'color': 'blue', 'zgodny': 1, 'correctANS': 'z'}
58.3105 	DATA 	Keypress: space
58.3130 	EXP 	remind: autoDraw = False
58.3130 	EXP 	target: text = 'niebieski'
58.3130 	EXP 	fix: autoDraw = True
58.3130 	EXP 	key_remind: autoDraw = True
59.1140 	EXP 	target: autoDraw = True
59.1140 	EXP 	fix: autoDraw = False
60.9537 	DATA 	Keypress: z
60.9695 	EXP 	New trial (rep=0, index=1): {'word': 'żółty', 'color': 'yellow', 'zgodny': 1, 'correctANS': 'n'}
60.9782 	EXP 	target: autoDraw = False
60.9782 	EXP 	fix: autoDraw = False
60.9782 	EXP 	key_remind: autoDraw = False
60.9782 	EXP 	target: text = 'żółty'
60.9782 	EXP 	fix: autoDraw = True
60.9782 	EXP 	key_remind: autoDraw = True
61.7637 	EXP 	target: autoDraw = True
61.7803 	EXP 	fix: autoDraw = False
62.4018 	EXP 	New trial (rep=0, index=2): {'word': 'niebieski', 'color': 'red', 'zgodny': 0, 'correctANS': 'm'}
62.4076 	DATA 	Keypress: n
62.4111 	EXP 	target: autoDraw = False
62.4111 	EXP 	fix: autoDraw = False
62.4111 	EXP 	key_remind: autoDraw = False
62.4111 	EXP 	target: text = 'niebieski'
62.4111 	EXP 	fix: autoDraw = True
62.4111 	EXP 	key_remind: autoDraw = True
63.1968 	EXP 	target: autoDraw = True
63.2140 	EXP 	fix: autoDraw = False
63.7518 	EXP 	New trial (rep=0, index=3): {'word': 'żółty', 'color': 'red', 'zgodny': 0, 'correctANS': 'm'}
63.7564 	DATA 	Keypress: m
63.7597 	EXP 	target: autoDraw = False
63.7597 	EXP 	fix: autoDraw = False
63.7597 	EXP 	key_remind: autoDraw = False
63.7597 	EXP 	target: text = 'żółty'
63.7597 	EXP 	fix: autoDraw = True
63.7597 	EXP 	key_remind: autoDraw = True
64.5466 	EXP 	target: autoDraw = True
64.5644 	EXP 	fix: autoDraw = False
65.2346 	EXP 	New trial (rep=0, index=4): {'word': 'czerwony', 'color': 'red', 'zgodny': 1, 'correctANS': 'm'}
65.2402 	DATA 	Keypress: m
65.2437 	EXP 	target: autoDraw = False
65.2437 	EXP 	fix: autoDraw = False
65.2437 	EXP 	key_remind: autoDraw = False
65.2437 	EXP 	target: text = 'czerwony'
65.2437 	EXP 	fix: autoDraw = True
65.2437 	EXP 	key_remind: autoDraw = True
66.0303 	EXP 	target: autoDraw = True
66.0464 	EXP 	fix: autoDraw = False
66.5343 	EXP 	New trial (rep=0, index=5): {'word': 'AAAAAA', 'color': 'red', 'zgodny': None, 'correctANS': 'm'}
66.5391 	DATA 	Keypress: m
66.5417 	EXP 	target: autoDraw = False
66.5417 	EXP 	fix: autoDraw = False
66.5417 	EXP 	key_remind: autoDraw = False
66.5417 	EXP 	target: text = 'AAAAAA'
66.5417 	EXP 	fix: autoDraw = True
66.5417 	EXP 	key_remind: autoDraw = True
67.3297 	EXP 	target: autoDraw = True
67.3467 	EXP 	fix: autoDraw = False
67.7354 	EXP 	New trial (rep=0, index=6): {'word': 'czerwony', 'color': 'green', 'zgodny': 0, 'correctANS': 'x'}
67.7401 	DATA 	Keypress: m
67.7437 	EXP 	target: autoDraw = False
67.7437 	EXP 	fix: autoDraw = False
67.7437 	EXP 	key_remind: autoDraw = False
67.7437 	EXP 	target: text = 'czerwony'
67.7437 	EXP 	fix: autoDraw = True
67.7437 	EXP 	key_remind: autoDraw = True
68.5295 	EXP 	target: autoDraw = True
68.5464 	EXP 	fix: autoDraw = False
69.2185 	DATA 	Keypress: x
69.2340 	EXP 	New trial (rep=0, index=7): {'word': 'HHHHHH', 'color': 'yellow', 'zgodny': None, 'correctANS': 'n'}
69.2413 	EXP 	target: autoDraw = False
69.2413 	EXP 	fix: autoDraw = False
69.2413 	EXP 	key_remind: autoDraw = False
69.2413 	EXP 	target: text = 'HHHHHH'
69.2413 	EXP 	fix: autoDraw = True
69.2413 	EXP 	key_remind: autoDraw = True
70.0293 	EXP 	target: autoDraw = True
70.0459 	EXP 	fix: autoDraw = False
70.6008 	EXP 	New trial (rep=0, index=8): {'word': 'zielony', 'color': 'blue', 'zgodny': 0, 'correctANS': 'z'}
70.6056 	DATA 	Keypress: n
70.6092 	EXP 	target: autoDraw = False
70.6092 	EXP 	fix: autoDraw = False
70.6092 	EXP 	key_remind: autoDraw = False
70.6092 	EXP 	target: text = 'zielony'
70.6092 	EXP 	fix: autoDraw = True
70.6092 	EXP 	key_remind: autoDraw = True
71.3958 	EXP 	target: autoDraw = True
71.4131 	EXP 	fix: autoDraw = False
72.0003 	EXP 	New trial (rep=0, index=9): {'word': 'zielony', 'color': 'green', 'zgodny': 1, 'correctANS': 'x'}
72.0040 	DATA 	Keypress: z
72.0124 	EXP 	target: autoDraw = False
72.0124 	EXP 	fix: autoDraw = False
72.0124 	EXP 	key_remind: autoDraw = False
72.0124 	EXP 	target: text = 'zielony'
72.0124 	EXP 	fix: autoDraw = True
72.0124 	EXP 	key_remind: autoDraw = True
72.7957 	EXP 	target: autoDraw = True
72.8126 	EXP 	fix: autoDraw = False
73.7167 	EXP 	New trial (rep=1, index=0): {'word': 'zielony', 'color': 'blue', 'zgodny': 0, 'correctANS': 'z'}
73.7204 	DATA 	Keypress: x
73.7290 	EXP 	target: autoDraw = False
73.7290 	EXP 	fix: autoDraw = False
73.7290 	EXP 	key_remind: autoDraw = False
73.7290 	EXP 	target: text = 'zielony'
73.7290 	EXP 	fix: autoDraw = True
73.7290 	EXP 	key_remind: autoDraw = True
74.5128 	EXP 	target: autoDraw = True
74.5291 	EXP 	fix: autoDraw = False
75.4336 	EXP 	New trial (rep=1, index=1): {'word': 'niebieski', 'color': 'red', 'zgodny': 0, 'correctANS': 'm'}
75.4388 	DATA 	Keypress: z
75.4424 	EXP 	target: autoDraw = False
75.4424 	EXP 	fix: autoDraw = False
75.4424 	EXP 	key_remind: autoDraw = False
75.4424 	EXP 	target: text = 'niebieski'
75.4424 	EXP 	fix: autoDraw = True
75.4424 	EXP 	key_remind: autoDraw = True
76.2285 	EXP 	target: autoDraw = True
76.2452 	EXP 	fix: autoDraw = False
77.0682 	DATA 	Keypress: m
77.0829 	EXP 	New trial (rep=1, index=2): {'word': 'żółty', 'color': 'yellow', 'zgodny': 1, 'correctANS': 'n'}
77.0956 	EXP 	target: autoDraw = False
77.0956 	EXP 	fix: autoDraw = False
77.0956 	EXP 	key_remind: autoDraw = False
77.0956 	EXP 	target: text = 'żółty'
77.0956 	EXP 	fix: autoDraw = True
77.0956 	EXP 	key_remind: autoDraw = True
77.8782 	EXP 	target: autoDraw = True
77.9121 	EXP 	fix: autoDraw = False
78.2501 	EXP 	New trial (rep=1, index=3): {'word': 'żółty', 'color': 'red', 'zgodny': 0, 'correctANS': 'm'}
78.2535 	DATA 	Keypress: n
78.2625 	EXP 	target: autoDraw = False
78.2625 	EXP 	fix: autoDraw = False
78.2625 	EXP 	key_remind: autoDraw = False
78.2625 	EXP 	target: text = 'żółty'
78.2625 	EXP 	fix: autoDraw = True
78.2625 	EXP 	key_remind: autoDraw = True
79.0457 	EXP 	target: autoDraw = True
79.0615 	EXP 	fix: autoDraw = False
79.7832 	EXP 	New trial (rep=1, index=4): {'word': 'czerwony', 'color': 'green', 'zgodny': 0, 'correctANS': 'x'}
79.7886 	DATA 	Keypress: m
79.7921 	EXP 	target: autoDraw = False
79.7921 	EXP 	fix: autoDraw = False
79.7921 	EXP 	key_remind: autoDraw = False
79.7921 	EXP 	target: text = 'czerwony'
79.7921 	EXP 	fix: autoDraw = True
79.7921 	EXP 	key_remind: autoDraw = True
80.5781 	EXP 	target: autoDraw = True
80.5947 	EXP 	fix: autoDraw = False
81.1335 	DATA 	Keypress: x
81.1499 	EXP 	New trial (rep=1, index=5): {'word': 'niebieski', 'color': 'blue', 'zgodny': 1, 'correctANS': 'z'}
81.1586 	EXP 	target: autoDraw = False
81.1586 	EXP 	fix: autoDraw = False
81.1586 	EXP 	key_remind: autoDraw = False
81.1586 	EXP 	target: text = 'niebieski'
81.1586 	EXP 	fix: autoDraw = True
81.1586 	EXP 	key_remind: autoDraw = True
81.9452 	EXP 	target: autoDraw = True
81.9619 	EXP 	fix: autoDraw = False
82.2328 	EXP 	New trial (rep=1, index=6): {'word': 'zielony', 'color': 'green', 'zgodny': 1, 'correctANS': 'x'}
82.2375 	DATA 	Keypress: z
82.2413 	EXP 	target: autoDraw = False
82.2413 	EXP 	fix: autoDraw = False
82.2413 	EXP 	key_remind: autoDraw = False
82.2413 	EXP 	target: text = 'zielony'
82.2413 	EXP 	fix: autoDraw = True
82.2413 	EXP 	key_remind: autoDraw = True
83.0277 	EXP 	target: autoDraw = True
83.0447 	EXP 	fix: autoDraw = False
83.4653 	EXP 	New trial (rep=1, index=7): {'word': 'czerwony', 'color': 'red', 'zgodny': 1, 'correctANS': 'm'}
83.4699 	DATA 	Keypress: x
83.4775 	EXP 	target: autoDraw = False
83.4775 	EXP 	fix: autoDraw = False
83.4775 	EXP 	key_remind: autoDraw = False
83.4775 	EXP 	target: text = 'czerwony'
83.4775 	EXP 	fix: autoDraw = True
83.4775 	EXP 	key_remind: autoDraw = True
84.2612 	EXP 	target: autoDraw = True
84.2788 	EXP 	fix: autoDraw = False
84.9995 	DATA 	Keypress: m
85.0157 	EXP 	New trial (rep=1, index=8): {'word': 'HHHHHH', 'color': 'yellow', 'zgodny': None, 'correctANS': 'n'}
85.0231 	EXP 	target: autoDraw = False
85.0231 	EXP 	fix: autoDraw = False
85.0231 	EXP 	key_remind: autoDraw = False
85.0231 	EXP 	target: text = 'HHHHHH'
85.0231 	EXP 	fix: autoDraw = True
85.0231 	EXP 	key_remind: autoDraw = True
85.8110 	EXP 	target: autoDraw = True
85.8273 	EXP 	fix: autoDraw = False
86.2499 	DATA 	Keypress: n
86.2653 	EXP 	New trial (rep=1, index=9): {'word': 'AAAAAA', 'color': 'red', 'zgodny': None, 'correctANS': 'm'}
86.2728 	EXP 	target: autoDraw = False
86.2728 	EXP 	fix: autoDraw = False
86.2728 	EXP 	key_remind: autoDraw = False
86.2728 	EXP 	target: text = 'AAAAAA'
86.2728 	EXP 	fix: autoDraw = True
86.2728 	EXP 	key_remind: autoDraw = True
87.0609 	EXP 	target: autoDraw = True
87.0777 	EXP 	fix: autoDraw = False
87.6818 	EXP 	New trial (rep=2, index=0): {'word': 'AAAAAA', 'color': 'red', 'zgodny': None, 'correctANS': 'm'}
87.6853 	DATA 	Keypress: m
87.6938 	EXP 	target: autoDraw = False
87.6938 	EXP 	fix: autoDraw = False
87.6938 	EXP 	key_remind: autoDraw = False
87.6938 	EXP 	target: text = 'AAAAAA'
87.6938 	EXP 	fix: autoDraw = True
87.6938 	EXP 	key_remind: autoDraw = True
88.4770 	EXP 	target: autoDraw = True
88.4942 	EXP 	fix: autoDraw = False
88.8656 	DATA 	Keypress: m
88.8825 	EXP 	New trial (rep=2, index=1): {'word': 'niebieski', 'color': 'blue', 'zgodny': 1, 'correctANS': 'z'}
88.8906 	EXP 	target: autoDraw = False
88.8906 	EXP 	fix: autoDraw = False
88.8906 	EXP 	key_remind: autoDraw = False
88.8906 	EXP 	target: text = 'niebieski'
88.8906 	EXP 	fix: autoDraw = True
88.8906 	EXP 	key_remind: autoDraw = True
89.6769 	EXP 	target: autoDraw = True
89.6937 	EXP 	fix: autoDraw = False
90.1800 	EXP 	New trial (rep=2, index=2): {'word': 'HHHHHH', 'color': 'yellow', 'zgodny': None, 'correctANS': 'n'}
90.1854 	DATA 	Keypress: z
90.1886 	EXP 	target: autoDraw = False
90.1886 	EXP 	fix: autoDraw = False
90.1886 	EXP 	key_remind: autoDraw = False
90.1886 	EXP 	target: text = 'HHHHHH'
90.1886 	EXP 	fix: autoDraw = True
90.1886 	EXP 	key_remind: autoDraw = True
90.9767 	EXP 	target: autoDraw = True
90.9934 	EXP 	fix: autoDraw = False
91.5150 	EXP 	New trial (rep=2, index=3): {'word': 'zielony', 'color': 'blue', 'zgodny': 0, 'correctANS': 'z'}
91.5195 	DATA 	Keypress: n
91.5228 	EXP 	target: autoDraw = False
91.5228 	EXP 	fix: autoDraw = False
91.5228 	EXP 	key_remind: autoDraw = False
91.5228 	EXP 	target: text = 'zielony'
91.5228 	EXP 	fix: autoDraw = True
91.5228 	EXP 	key_remind: autoDraw = True
92.3103 	EXP 	target: autoDraw = True
92.3265 	EXP 	fix: autoDraw = False
92.8480 	EXP 	New trial (rep=2, index=4): {'word': 'żółty', 'color': 'yellow', 'zgodny': 1, 'correctANS': 'n'}
92.8526 	DATA 	Keypress: z
92.8552 	EXP 	target: autoDraw = False
92.8552 	EXP 	fix: autoDraw = False
92.8552 	EXP 	key_remind: autoDraw = False
92.8552 	EXP 	target: text = 'żółty'
92.8552 	EXP 	fix: autoDraw = True
92.8552 	EXP 	key_remind: autoDraw = True
93.6437 	EXP 	target: autoDraw = True
93.6603 	EXP 	fix: autoDraw = False
94.1979 	EXP 	New trial (rep=2, index=5): {'word': 'czerwony', 'color': 'red', 'zgodny': 1, 'correctANS': 'm'}
94.2026 	DATA 	Keypress: n
94.2055 	EXP 	target: autoDraw = False
94.2055 	EXP 	fix: autoDraw = False
94.2055 	EXP 	key_remind: autoDraw = False
94.2055 	EXP 	target: text = 'czerwony'
94.2055 	EXP 	fix: autoDraw = True
94.2055 	EXP 	key_remind: autoDraw = True
94.9934 	EXP 	target: autoDraw = True
95.0096 	EXP 	fix: autoDraw = False
95.4640 	EXP 	New trial (rep=2, index=6): {'word': 'niebieski', 'color': 'red', 'zgodny': 0, 'correctANS': 'm'}
95.4696 	DATA 	Keypress: m
95.4734 	EXP 	target: autoDraw = False
95.4734 	EXP 	fix: autoDraw = False
95.4734 	EXP 	key_remind: autoDraw = False
95.4734 	EXP 	target: text = 'niebieski'
95.4734 	EXP 	fix: autoDraw = True
95.4734 	EXP 	key_remind: autoDraw = True
96.2593 	EXP 	target: autoDraw = True
96.2758 	EXP 	fix: autoDraw = False
97.1807 	EXP 	New trial (rep=2, index=7): {'word': 'żółty', 'color': 'red', 'zgodny': 0, 'correctANS': 'm'}
97.1852 	DATA 	Keypress: m
97.1880 	EXP 	target: autoDraw = False
97.1880 	EXP 	fix: autoDraw = False
97.1880 	EXP 	key_remind: autoDraw = False
97.1880 	EXP 	target: text = 'żółty'
97.1880 	EXP 	fix: autoDraw = True
97.1880 	EXP 	key_remind: autoDraw = True
97.9760 	EXP 	target: autoDraw = True
97.9937 	EXP 	fix: autoDraw = False
98.6972 	EXP 	New trial (rep=2, index=8): {'word': 'czerwony', 'color': 'green', 'zgodny': 0, 'correctANS': 'x'}
98.7019 	DATA 	Keypress: n
98.7061 	EXP 	target: autoDraw = False
98.7061 	EXP 	fix: autoDraw = False
98.7061 	EXP 	key_remind: autoDraw = False
98.7061 	EXP 	target: text = 'czerwony'
98.7061 	EXP 	fix: autoDraw = True
98.7061 	EXP 	key_remind: autoDraw = True
99.4928 	EXP 	target: autoDraw = True
99.5092 	EXP 	fix: autoDraw = False
