word,color,zgodny,correctANS,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrText.started,instrText.stopped,key_resp.keys,key_resp.rt,key_resp.star
HHHHHH,yellow,None,n,,,,,1,1,11,8,,,,,,,,,,,,,89.12841360003222,None,n,0.6648995999712497,89.12841360003222,None,88.62744820001535,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,red,0,m,,,,,1,2,12,7,,,,,,,,,,,,,90.32874609995633,None,m,0.888600500067696,90.32874609995633,None,89.83068759995513,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,blue,0,z,,,,,1,3,13,3,,,,,,,,,,,,,91.74511689995416,None,z,1.2063838000176474,91.74511689995416,None,91.24489790003281,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,yellow,1,n,,,,,1,4,14,6,,,,,,,,,,,,,93.46168129995931,None,n,0.6751017000060529,93.46168129995931,None,92.97926089994144,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,blue,1,z,,,,,1,5,15,4,,,,,,,,,,,,,94.66162080003414,None,z,0.8547622000332922,94.66162080003414,None,94.16057790000923,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,green,0,x,,,,,1,6,16,1,,,,,,,,,,,,,96.02802209998481,None,x,0.7518011999782175,96.02802209998481,None,95.54510079999454,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,green,1,x,,,,,1,7,17,2,,,,,,,,,,,,,97.30639419995714,None,x,0.4539765000808984,97.30639419995714,None,96.81009089993313,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,red,0,m,,,,,1,8,18,5,,,,,,,,,,,,,98.27775809995364,None,m,1.1259145000949502,98.27775809995364,None,97.7779502000194,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
AAAAAA,red,None,m,,,,,1,9,19,9,,,,,,,,,,,,,99.92755549994763,None,m,0.666706099989824,99.92755549994763,None,99.42608400003519,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,red,0,m,,,,,2,0,20,5,,,,,,,,,,,,,101.11064500000793,None,m,1.633049999945797,101.11064500000793,None,100.6109720999375,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,blue,0,z,,,,,2,1,21,3,,,,,,,,,,,,,103.26061430003028,None,z,0.6282948000589386,103.26061430003028,None,102.76067769993097,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
AAAAAA,red,None,m,,,,,2,2,22,9,,,,,,,,,,,,,104.41020469996147,None,m,0.5610938998870552,104.41020469996147,None,103.90941309998743,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,yellow,1,n,,,,,2,3,23,6,,,,,,,,,,,,,105.49351549998391,None,n,1.6943125000689179,105.49351549998391,None,104.99375869997311,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,green,1,x,,,,,2,4,24,2,,,,,,,,,,,,,107.70945229998324,None,x,0.6470058000413701,107.70945229998324,None,107.21008410002105,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,red,1,m,,,,,2,5,25,0,,,,,,,,,,,,,108.87622730003204,None,m,0.546439400059171,108.87622730003204,None,108.37766200001352,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,red,0,m,,,,,2,6,26,7,,,,,,,,,,,,,109.926213299972,None,m,1.1035307000856847,109.926213299972,None,109.43964979995508,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,blue,1,z,,,,,2,7,27,4,,,,,,,,,,,,,111.55951469996944,None,z,0.627601100015454,111.55951469996944,None,111.06065120000858,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
HHHHHH,yellow,None,n,,,,,2,8,28,8,,,,,,,,,,,,,112.70942820003256,None,n,0.797719300026074,112.70942820003256,None,112.20819789997768,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,green,0,x,,,,,2,9,29,1,,,,,,,,,,,,,114.02547869994305,None,x,0.7448403999442235,114.02547869994305,None,113.52514789998531,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,green,1,x,,,,,3,0,30,2,,,,,,,,,,,,,115.29205519997049,None,x,0.5380928000668064,115.29205519997049,None,114.79137140000239,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,red,0,m,,,,,3,1,31,7,,,,,,,,,,,,,116.35874509997666,None,m,0.7121695000678301,116.35874509997666,None,115.85867640003562,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,green,0,x,,,,,3,2,32,1,,,,,,,,,,,,,117.59183920000214,None,x,1.0963738000718877,117.59183920000214,None,117.09109909995459,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,yellow,1,n,,,,,3,3,33,6,,,,,,,,,,,,,119.19169180002064,None,n,0.4818330999696627,119.19169180002064,None,118.70946499996353,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,blue,1,z,,,,,3,4,34,4,,,,,,,,,,,,,120.1917369000148,None,z,0.41562189999967813,120.1917369000148,None,119.69185770000331,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,red,1,m,,,,,3,5,35,0,,,,,,,,,,,,,121.12453110003844,None,m,1.8322917999466881,121.12453110003844,None,120.62487219995819,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,red,0,m,,,,,3,6,36,5,,,,,,,,,,,,,123.4747452000156,None,m,1.0156355999642983,123.4747452000156,None,122.97512960003223,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,blue,0,z,,,,,3,7,37,3,,,,,,,,,,,,,125.02414440002758,None,z,0.7934633999830112,125.02414440002758,None,124.52447900001425,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
AAAAAA,red,None,m,,,,,3,8,38,9,,,,,,,,,,,,,126.34053679998033,130.3398999000201,m,4.785747300018556,126.34053679998033,None,125.83983069995884,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
HHHHHH,yellow,None,n,,,,,3,9,39,8,,,,,,,,,,,,,131.65681640000548,None,n,3.7656807999592274,131.65681640000548,None,131.15698630001862,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
HHHHHH,yellow,None,n,,,,,4,0,40,8,,,,,,,,,,,,,135.92281220003497,None,n,0.38911350001581013,135.92281220003497,None,135.4365178999724,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,red,1,m,,,,,4,1,41,0,,,,,,,,,,,,,136.83932739996817,None,m,0.5722802999662235,136.83932739996817,None,136.33927450003102,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,green,1,x,,,,,4,2,42,2,,,,,,,,,,,,,137.93931049993262,None,x,1.0283098999643698,137.93931049993262,None,137.44207330001518,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,blue,1,z,,,,,4,3,43,4,,,,,,,,,,,,,139.47218529996462,None,z,1.9054463999345899,139.47218529996462,None,139.00591649999842,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,yellow,1,n,,,,,4,4,44,6,,,,,,,,,,,,,141.88889529998414,None,n,0.6242905000690371,141.88889529998414,None,141.40608640003484,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,red,0,m,,,,,4,5,45,7,,,,,,,,,,,,,143.0219650999643,None,m,0.6854408000363037,143.0219650999643,None,142.5387180999387,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,green,0,x,,,,,4,6,46,1,,,,,,,,,,,,,144.23871659999713,None,z,0.5214944999897853,144.23871659999713,None,143.7385779999895,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,red,0,m,,,,,4,7,47,5,,,,,,,,,,,,,145.2882658999879,None,z,0.9056726999115199,145.2882658999879,None,144.78817860002164,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,blue,0,z,,,,,4,8,48,3,,,,,,,,,,,,,146.72148299997207,None,z,2.249735400080681,146.72148299997207,None,146.22269700001925,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
AAAAAA,red,None,m,,,,,4,9,49,9,,,,,,,,,,,,,149.48784209997393,None,m,0.4941145000047982,149.48784209997393,None,148.9871602000203,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
